,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,chassis,motherboard,CPU,form_factor,chipset,cores,height_mm,width_mm,depth_mm,product_colour,drive_bays,Supported_memory_types,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Gross Weight, Net Weight,num_of_m_2_supported,m_2_key,m_2_interface,m_2_form_factor,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,num_of_storage_drives_supported,onboard_network_controllers,num_of_dimm_slots,backplanes_support,power_supply,ecc,nodes,partner,desc,type,Operating Temperature Range,Non-Operating Temperature Range,Operating Relative Humidity Range,Non-Operating Relative Humidity Range,Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity,Net Weight,"Net Weight w/ 2.5"" HDDs","Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,* Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,with HDD Non-operating Temperature
72,72.0,72.0,72.0,72.0,72.0,113,CSE-827HQ+-R2K20BP2,Super X11DPT-PS,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.47"" (88mm)","17.25"" (438mm)","30.5"" (774mm)",Black,"5. 3 Hot-swap 3.5"" SATA3 drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,90 lbs (40.9kg,,,,,,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 (LP) slots,4TB,2 USB 3.0 ports total (rear,,Dual Socket P (LGA 3647) support,3.0,Barebones and Complete System must have at least one SIOM or network card installed per node,16 DIMM,SATA3,2200W Redundant Power Supplies with PMBus,Y,1,supermicro,6029TP-HTR,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,72 lbs (32.7 kg,,,,,
73,73.0,73.0,73.0,73.0,73.0,114,CSE-F418BC-R1K62BP,Super X10DRFR,Intel® Xeon® processor E5-2600 v4†/ v3 family (up to 145W TDP) * Dual Socket R3 (LGA 2011),4U Rackmount,Intel® C612 chipset,Up to 22 Cores† / Up to 55MB† Cache,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,8 Hot-plug System Nodes in 4U,2400†/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit,10°C to 35°C (50°F to 95°F,,,,200 lbs (90.71 kg,,2.0, M-Key, PCI-E 3.0 x4 M.2 Form Factor," 2260, 2280, 22110 M.2 ",1 PCI-E 3.0 x16,1 PCI-E 3.0 x8,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x8 (Micro Low Profile),2TB,2 USB 3.0,,Dual socket R3 (LGA 2011) supports,8.0,"Intel® i350-AM2 Dual Port Gigabit Ethernet Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output 1x Realtek RTL8201N PHY (dedicated IPMI)",4 DIMM,,1620W high-efficiency redundant power supply w/ PMBus,Y,1,supermicro,F618R2-R72,SUPERMICRO,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,150 lbs (68.04 kg,,,,,
74,74.0,74.0,74.0,74.0,74.0,115,CSE-510FT-203B,Super X11SCZ-F,Intel® Xeon® processor E-2100 /,1U Rackmount,Intel® C246 chipset,,"1.7"" (43mm)","17.2"" (437mm)","11.3"" (287mm)",Black,"Internal 2 Hot-swap 2.5"" SATA3 drive bays (maximum 12mm-thick drive)",2666/2400/2133MHz ECC DDR4 SDRAM,10°C to 40°C (50°F to 104°F,,,,14.1 lbs (6.4 kg,,2.0, M-Key, 1 SATA/PCI-E 3.0 x4 M.2 Form Factor, 2280/22110 M.2 ,1 PCI-E 3.0 x16,,"1 PCI-E 3.0 x16 (HHHL) slot,    M.2 (M key, 22110/80, PCI-E 3.0 x4/SATA)",128GB ,3 USB 3.1 ports (3 Type A and 1 Type C,,Single Socket H4 (LGA 1151) supports,2.0,Single LAN with Intel® I210-AT Single LAN with Intel® PHY I219LM,4 DIMM,SATA3,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,1019C-HTN2,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,10.0 lbs (4.54 kg,,,,,
75,75.0,75.0,75.0,75.0,75.0,116,CSE-118GQETS-R2K05P2,Super X11DGQ,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","35.2"" (894mm) 39.3"" (997mm) with rails",Black,"4. 2 Hot-swap 2.5"" SAS/SATA",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,58 lbs (26.31 kg,,1.0,, M.2 SATA and NVMe, 2242/2260/2280 ,4 PCI-E 3.0 x16,,"4 PCI-E 3.0 x16 (FHFL) slots,    2 PCI-E 3.0 x16 (LP) slots",3TB,2 USB 3.0 ports (rear,,Dual Socket P (LGA 3647) support,2.0,Intel® X540 Dual Port 10GBase-T ,12 DIMM,,2000W Redundant Power Supplies with PMBus,Y,1,supermicro,1029GQ-TRT,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,45 lbs (20.4 kg,,,,,
76,76.0,76.0,76.0,76.0,76.0,117,CSE-809H-R1K05P3,Super X11DPT-PS,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C621 chipset,Up to 28 Cores,"1.7"" (88mm)","17.2"" (437mm)","28.25"" (718mm)",Black,"5. 4 Hot-swap 2.5"" SATA3 drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,48.1 lbs (21.9 kg,,,,,,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 slots,4TB,2 USB 3.0 ports (rear,,Dual Socket P (LGA 3647) support,4.0,Barebones and Complete System must have at least one SIOM card installed per node,16 DIMM,SATA3,1000W 1U Redundant Power Supplies with PMBus,Y,1,supermicro,1029TP-DTR,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,33.5 lbs (15.2 kg,,,,,
77,77.0,77.0,77.0,77.0,77.0,118,CSE-743TQ-1200B-SQ,MBD-X11DAi-N,"CPU 2nd Gen Intel® Xeon® Scalable Processors and Intel® Xeon® Scalable Processors Dual Socket LGA-3647 (Socket P) supported, CPU TDP support Up to 205W TDP, 2 UPI up to 10.4 GT/s","4U chassis - supports for maximum motherboard sizes: 12"" x 13"" E-ATX and ATX",Intel® C621,,"17.8"" (452 mm)","7"" (178 mm)","25.5"" (647 mm)",Black,"8 x 3.5"" hot-swap SAS/SATA drive bay with SGPIO","2933/2666/2400/2133MHz ECC DDR4 RDIMM, LRDIMM",,,,,53 lbs (24.04 kg),,,,,,4 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 NVMe x4 Internal Port(s)M.2 Interface: PCI-E 3.0 x4",4TB,7 USB 3.2 Gen1 ports (4 rear + 2 via headers + 1 Type A,2 USB 3.2 Gen2 ports (2 rears (1 Rear Type A + 1 Rear Type C,"Socket LGA-3647 (Socket P) supported, CPU TDP support Up to 205W TDP, 2 UPI up to 10.4 GT/s",,Dual LAN with GbE from C621,16 DIMM,SATA3,"PS2/ATX 1000/1200W Multi-output power supply, platinum level, Super quiet W/PMbus",Y,1,supermicro,743TQ-1200B-SQ,D,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
78,78.0,78.0,78.0,78.0,78.0,119,CSE-745BAC-R1K28B2,MBD-X11DAi-N,"CPU 2nd Gen Intel® Xeon® Scalable Processors and Intel® Xeon® Scalable Processors Dual Socket LGA-3647 (Socket P) supported, CPU TDP support Up to 205W TDP, 2 UPI up to 10.4 GT/s","4U tower chassis - supports maximum motherboard sizes up to E-ATX 13.68"" x 13""",Intel® C621,,"17.8"" (452 mm)","7"" (178 mm)","25.5"" (647 mm)",Black,"8 x 3.5""/2.5"" hot-swap SAS drive bay with SES3","2933/2666/2400/2133MHz ECC DDR4 RDIMM, LRDIMM",,,,,59 lbs (26.76 kg),,,,,,4 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 NVMe x4 Internal Port(s)M.2 Interface: PCI-E 3.0 x4",4TB,7 USB 3.2 Gen1 ports (4 rear + 2 via headers + 1 Type A,2 USB 3.2 Gen2 ports (2 rears (1 Rear Type A + 1 Rear Type C,"Socket LGA-3647 (Socket P) supported, CPU TDP support Up to 205W TDP, 2 UPI up to 10.4 GT/s",,Dual LAN with GbE from C621,16 DIMM,SATA3,1U 1280W Redundant Platinum 95%+ Super Quiet Power Supply with PMbus,Y,1,supermicro,745BAC-R1K28B2,D,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
79,79.0,79.0,79.0,79.0,79.0,120,CSE-505-203B,Super A2SDi-8C-HLN4F,CPU Intel® Atom® processor C3758 FCBGA 1310 supported CPU TDP support 25W,1U Rackmount,,,"1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,"HDD 1x 3.5"" or 4x 2.5"" internal hard drive bays (optional) *",2400/2133/1866/1600MHz ECC DDR4 SDRAM,0°C to 40°C (32°F to 104°F,,,,12 lbs (5.44 kg,,,,,,"1 PCI-E 3.0 x4, 1 M.2 (M key for    SSD, 2242/2280, PCI-E 3.0 x2 or SATA3)",,"1 PCI-E 3.0 x4, 1 M.2 (M key for    SSD, 2242/2280, PCI-E 3.0 x2 or SATA3)",256GB ,,2 USB 2.0,   Single socket FCBGA 1310;,,"Quad Gigabit Ethernet LAN via Intel® C3000 SoC Virtual Machine Device Queues reduce I/O overhead Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output 1 Realtek RTL8201N PHY (dedicated IPMI)",4 DIMM,SATA3,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019A-FTN4,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.62 kg,,,,,
80,80.0,80.0,80.0,80.0,80.0,121,CSE-732D4-903B,MBD-X11SAE,"Intel® 6th/7th Generation Core i3 series, Intel® 6th/7th Generation Core i5 series, Intel® 6th/7th Generation Core i7 series, Intel® Xeon® processor E3-1200 v6/v5. Socket H4 (LGA 1151) supported, CPU TDP support Up to 95W TDP A Graphic Integrated CPU is required to have the on-board video functioned. Examples: E3-1265L v3, E3-1275 v3","Mid-tower chassis support for max. motherboard size - 12"" x 13"" E-ATX, 12"" x 10"" ATX and 9.6"" x 9.6"" Micro-ATX",Intel® C236,,"16.7"" (424 mm)","7.6"" (193 mm)","20.68"" (525 mm)",Black,"4 x 3.5"" fixed drive bay Optional 4 x 2.5"" fixed drive bay","2400/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit, 288-pin (UDIMM) gold-plated DIMMs",,,,,28 lbs (12.7 kg),,,,,,2 PCI-E 3.0 x16 (run at 16,2 PCI-E 3.0 x16 (run at 16/NA or 8/8,"PCI-E 3.0 x16 (run at 16/NA or 8/8), 3 PCI-E 3.0 x1 (in x4), and 2 5V PCI 32-bit slots8 SATA3 (6Gbps) via C236; RAID 0, 1, 5, 10 + 1 PCI-E M.2 (support PCI-E x4 only, 2242/2260/2280)",64GB ,6 USB 3.0,8 USB 2.0, Single socket H4 (LGA 1151) supports,,Single LAN with Intel® Ethernet Controller I210-AT Single LAN with Intel® PHY I219LM LAN controller,4 DIMM,SATA3,"PS2/ATX 900W multiple outputs power supply, Gold level, 12cm fan",Y,1,supermicro,732D4-903B,D,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
81,81.0,81.0,81.0,81.0,81.0,122,CSE-743TQ-1200B-SQ,MBD-X11SAE,"Intel® 6th/7th Generation Core i3 series, Intel® 6th/7th Generation Core i5 series, Intel® 6th/7th Generation Core i7 series, Intel® Xeon® processor E3-1200 v6/v5. Socket H4 (LGA 1151) supported, CPU TDP support Up to 95W TDP A Graphic Integrated CPU is required to have the on-board video functioned. Examples: E3-1265L v3, E3-1275 v3","4U chassis - supports for maximum motherboard sizes: 12"" x 13"" E-ATX and ATX",Intel® C236,,"17.8"" (452 mm)","7"" (178 mm)","25.5"" (647 mm)",Black,"8 x 3.5"" hot-swap SAS/SATA drive bay with SGPIO","2400/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit, 288-pin (UDIMM) gold-plated DIMMs",,,,,53 lbs (24.04 kg),,,,,,2 PCI-E 3.0 x16 (run at 16,2 PCI-E 3.0 x16 (run at 16/NA or 8/8,"PCI-E 3.0 x16 (run at 16/NA or 8/8), 3 PCI-E 3.0 x1 (in x4), and 2 5V PCI 32-bit slots8 SATA3 (6Gbps) via C236; RAID 0, 1, 5, 10 + 1 PCI-E M.2 (support PCI-E x4 only, 2242/2260/2280)",64GB ,6 USB 3.0,8 USB 2.0, Single socket H4 (LGA 1151) supports,,Single LAN with Intel® Ethernet Controller I210-AT Single LAN with Intel® PHY I219LM LAN controller,4 DIMM,SATA3,"PS2/ATX 1000/1200W Multi-output power supply, platinum level, Super quiet W/PMbus",Y,1,supermicro,743TQ-1200B-SQ,D,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
82,82.0,82.0,82.0,82.0,82.0,124,SC825TQ-R740LPB,H11SSL-C,Single AMD EPYC™ 7001/7002* Series Processor (*AMD EPYC 7002 series drop-in support requires board revision 2.x),2U,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.5"" (89mm)","17.2"" (437mm)","25.5"" (647mm)",Black,"Hot-swap 8 hot-swap 3.5"" SAS3/SATA3 Drive Bays","DDR4 2666 MHz Registered ECC, 288-pin gold-plated DIMMs DDR4 3200 MHz Registered ECC, 288-pin gold-plated DIMMs (Board revision 2.x required + 7002 Processors)",10°C to 35°C (50°F to 95°F,,,,69 lbs (31.2 kg,,3.0, Single, PCI-E 3.0 x4 (NVMe based," 2280, 22110 ",3 PCI-E 3.0 x16,3 PCI-E 3.0 x8,PCI-E 3.0 x16 (low profile);3 PCI-E 3.0 x8 (low profile)M.2 Interface: PCI-E 3.0 x4 (NVMe based),1TB,,3 USB 3.0 ports 2 USB 2.0 ports,,,Intel® I210 Controller,8 DIMM,SATA3,740W Redundant high-efficiency power supply with PMBus,Y,1,supermicro,2013S-C0R,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,35.5 lbs (16.1 kg,,,,,
83,83.0,83.0,83.0,83.0,83.0,125,CSE-218GH-R2K03B,Super X11DPG-SN,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","31"" (787mm)",Black,"Hot-swap 8 Hot-swap 2.5"" SAS/SATA drive bays 2 Hot-swap 2.5"" SATA/NVMe drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,54 lbs (24.5 kg,,,,,,6 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"6 PCI-E 3.0 x16 slots (FHFL),    1 PCI-E 3.0 x8 (in x16) slot (LP)",4TB,2 USB 3.0 ports (rear,,Dual Socket P (LGA 3647) support,8.0,    2nd Gen Intel® Xeon® Scalable,16 DIMM,,System Cooling,Y,1,supermicro,2029GP-TR,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,39.5 lbs (17.9 kg,,,,,
84,84.0,84.0,84.0,84.0,84.0,129,CSE-505-203B,Super X11SCL-iF,Intel® Xeon® processor E-2100 /,1U Rackmount,Intel® C242 chipset,"6 cores, 12 threads","1.7"" (43mm)","17.2"" (437mm)","9.8"" (249mm)",Black,"Internal 2 Fixed 3.5"" drive bay or 4 Fixed 2.5"" drive bays",2666/2400/2133MHz ECC DDR4 SDRAM,10°C to 35°C (50°F to 95°F,,,,12 lbs (5.44 kg,,2.0, M-Key, 1 SATA/PCI-E 3.0 x4 M.2 Form Factor, 2280 M.2 ,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 slot    1 SATA/PCI-E 3.0 x4,64GB ,2 USB 3.1 ports (front,2 USB 2.0,Single Socket H4 (LGA 1151) supports,,Dual LAN with Intel® I210-AT,2 DIMM,,200W Low Noise AC-DC power supply with PFC,Y,1,supermicro,5019C-FL,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,8 lbs (3.63 kg,,,,,
85,85.0,85.0,85.0,85.0,85.0,130,CSE-813MFTQC-350CB2,Super X11SCM-F,Intel® Xeon® processor E-2100 /,1U Rackmount,Intel® C246 chipset,"8 cores, 16 threads","1.7"" (43mm)","17.2"" (437mm)","19.85"" (503mm)",Black,"Hot-swap 4 Hot-swap 3.5"" drive bays",2666/2400/2133MHz ECC DDR4 SDRAM,10°C to 35°C (50°F to 95°F,,,,32 lbs (14.52 kg,,2.0, M-Key, 1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4 M.2 Form Factor, 2280/22110 M.2 ,1 PCI-E 3.0 x16,,1 PCI-E 3.0 x16 slot    1 SATA/PCI-E 3.0 x4 and 1 PCI-E 3.0 x4,128GB ,2 USB 3.1 ports (rear,2 USB 2.0,Single Socket H4 (LGA 1151) supports,4.0,Dual LAN with Intel® I210-AT,4 DIMM,,350W AC power supply w/ PFC,Y,1,supermicro,5019C-M,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,18 lbs (8.16 kg,,,,,
86,86.0,86.0,86.0,86.0,86.0,131,CSE-813MFTQC-350CB2,Super X11SPM-F,2nd Gen Intel® Xeon® Scalable,1U Rackmount,Intel® C621 chipset,Up to 28 Cores,"1.7"" (43mm)","17.2"" (437mm)","19.85"" (503mm)",Black,"4. 4 Hot-swap 3.5"" SATA3 bays w/ RAID",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,30.4 lbs (13.8 kg,,1.0, M-Key Double Height Connector, PCI-E 3.0 x4 Form Factor," 2242, 2280 ",1 PCI-E 3.0 x16,,"1 PCI-E 3.0 x16 slot (FH, HL)",1.5TB,2 USB 3.0,2 USB 2.0,Single Socket P (LGA 3647) supports,4.0,Dual Gigabit Ethernet LAN with Marvell® 88E1512,6 DIMM,SATA3,350W AC power supply w/ PFC,Y,1,supermicro,5019P-M,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,17.6 lbs (8 kg,,,,,
87,87.0,87.0,87.0,87.0,87.0,132,CSE-815TQC-R504WB,Super X11SSW-F,"Single Socket H4 (LGA 1151) supports: Intel® Xeon® processor E3-1200 v6/v5, Intel® 7th/6th Gen Core™ i3, Intel® Pentium®, Intel® Celeron® processors CPU TDP up to 80W",1U Rackmount,Intel® C236 chipset,,"1.7"" (43mm)","17.2"" (437mm)","25.6"" (650mm)",Black,"Hot-swap 4 Hot-swap 3.5"" SATA3 drive bays","2400/2133/1866/1600MHz ECC DDR4 SDRAM 72-bit, 288-pin (UDIMM) gold-plated DIMMs",10°C to 35°C (50°F to 95°F,,,,35 lbs (15.9 kg,,1.0, M-Key Double Height Connector, PCI-E 3.0 x4 and SATA Form Factor," 2260, 2280, 22110 ",1 PCI-E 3.0 x16,1 PCI-E 3.0 x16 or 2 PCI-E 3.0 x8,1 PCI-E 3.0 x16 or 2 PCI-E 3.0 x8    Left Riser slot; 1 PCI-E 3.0 x4 (in x8 slot),64GB ,2 USB 3.0,2 USB 2.0,Single Socket H4 (LGA 1151) supports,4.0,"Dual Intel® I210-AT Gigabit Ethernet LAN ports Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",4 DIMM,SATA3,500W high-efficiency (94+%) power supply w/ PMBus,Y,1,supermicro,5019S-WR,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,24 lbs (10.9 kg,,,,,
88,88.0,88.0,88.0,88.0,88.0,133,CSE-721TQ-250B,Super A2SDi-2C-HLN4F,CPU Intel® Atom® Processor C3338 FCBGA 1310 CPU TDP support 9W System-on-Chip,Mini Tower,,,"9.45"" (240mm) / 13.78"" (350mm) pkg.","8.27"" (210mm) / 12.4"" (315mm) pkg.","11"" (279mm) / 16.14"" (410mm) pkg.",Black,"4 Hot-swap 3.5"" drive bays 2 Internal 2.5"" fixed drive bays",2400/2133/1866/1600MHz DDR4 RDIMM and ECC/Non-ECC UDIMM (Operating speed up to 1866MHz),0°C to 40°C (32°F to 104°F,,,,,,,,,,1 PCI-E 3.0 x2 (in x4) open ended slot,,1 PCI-E 3.0 x2 (in x4) open ended slot,64GB ,1 USB 3.0,4 USB 2.0,,4.0,"Quad 1GbE LAN with Intel C3000 SoC Supports 10BASE-T, 100BASE-TX, and 1000BASE-T, RJ45 output",2 DIMM,,250W Flex ATX Multi-output Bronze Power Supply,Y,1,supermicro,5029A-2TN4,S,,,,,-40°C to 70°C (-40°F to 158°F,8% to 90% (non-condensing,5% to 95% (non-condensing,15 lbs (6.8 kg,,,,,
89,89.0,89.0,89.0,89.0,89.0,134,CSE-827HD-R1K23BP3,Super X11DPT-L,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 22 Cores,"3.47"" (88mm)","17.25"" (438mm)","28.5"" (724mm)",Black,"5. 6 Hot-swap 3.5"" SATA3 drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,61.1 lbs (27.71kg,,,,,,2 PCI-E 3.0 x8 (FH/HL) or 1 PCI-E 3.0    x8 (FH/HL) + 1 PCI-E 3.0 x4 (FH/HL)    + 1 PCI-E 3.0 x 4 (LP) (8/8/0 or 8/4/4),2 PCI-E 3.0 x8,2 PCI-E 3.0 x8 (FH/HL) or 1 PCI-E 3.0    x8 (FH/HL) + 1 PCI-E 3.0 x4 (FH/HL)    + 1 PCI-E 3.0 x 4 (LP) (8/8/0 or 8/4/4),2TB,2 USB 3.0 ports total (rear,,Dual Socket P (LGA 3647) support,6.0,Intel® C621 chipset,8 DIMM,SATA3,,Y,1,supermicro,6029TR-DTR,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,42.1 lbs (19.1kg,,,,,
90,90.0,90.0,90.0,90.0,90.0,136,CSE-217HQ+-R2K20BP3,Super X11DPT-PS,2nd Gen Intel® Xeon® Scalable,2U Rackmount,Intel® C621 chipset,Up to 28 Cores,"3.47"" (88mm)","17.25"" (438mm)","28.5"" (724mm)",Black,"5. 6 Hot-swap 2.5"" SATA3 drive bays",2933†/2666/2400/2133MHz ECC DDR4 RDIMM/LRDIMM,10°C ~ 35°C (50°F ~ 95°F,,,,90 lbs (40.9kg,,,,,,2 PCI-E 3.0 x16,,2 PCI-E 3.0 x16 (LP) slots,4TB,2 USB 3.0 ports (rear,,Dual Socket P (LGA 3647) support,6.0,Barebones and Complete System must have at least one SIOM or network card installed per node,16 DIMM,SATA3,2200W Redundant Power Supplies with PMBus,Y,1,supermicro,2029TP-HTR,S,,,,,-40°C to 60°C (-40°F to 140°F,8% to 90% (non-condensing,5% to 95% (non-condensing,72 lbs (32.7 kg,,,,,
91,91.0,91.0,91.0,91.0,91.0,139,CSE-216BE1C-R741JBOD,CSE-216BE1C-R741JBOD,,2U JBOD storage chassis,,,"3.5"" (89 mm)","17.2"" (437 mm)","24.8"" (630 mm)",Black,"24 x 2.5"" hot-swap HDD bay for JBOD solution",,,,,,31 lbs (14.06 kg),,,,,,,,,,,,,,,,,1U 740W Redundant Platinum Power Supply W/PMbus,,1,supermicro,216BE1C-R741JBOD,S,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
92,92.0,92.0,92.0,92.0,92.0,140,CSE-826BE2C-R741JBOD,CSE-826BE2C-R741JBOD,,2U JBOD storage chassis,,,"3.5"" (89 mm)","17.2"" (437 mm)","25.5"" (647 mm)",Black,"12 x 3.5"" hot-swap drive bay",,,,,,29 lbs (13.15 kg),,,,,,,,,,,,,,,,,1U 740W Redundant Platinum Power Supply W/PMbus,,1,supermicro,826BE2C-R741JBOD,S,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
93,93.0,93.0,93.0,93.0,93.0,141,CSE-847E2C-R1K28JBOD,CSE-847E2C-R1K28JBOD,,4U SAS3 JBOD storage chassis,,,"7"" (178 mm)","17.2"" (437 mm)","27.5"" (699 mm)",Black,"44 x 3.5"" hot-swap HDD bays for JBOD solution",,,,,,95 lbs (43.09 kg),,,,,,,,,,,,,,,,,1U 1280W Redundant Platinum 95%+ Super Quiet Power Supply with PMbus,,1,supermicro,847E2C-R1K28JBOD,S,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
94,94.0,94.0,94.0,94.0,94.0,142,CSE-946ED-R2KJBOD,CSE-946ED-R2KJBOD,,4U JBOD storage chassis,,,"7"" (178 mm)","17.6"" (447 mm)","35.66"" (906 mm) 41"" (1041 mm) with cable management arm installed",Black,"90 x 3.5""/2.5"" hot-swap SAS drive bay with SES3",,,,,,130 lbs (58.97 kg),,,,,,,,,,,,,,,,,1U 1000W Redundant Single Output Power Supply Titanium Level,,1,supermicro,946ED-R2KJBOD,S,5°C - 35°C (41°F - 95°F),-40°C - 70°C (-40°F - 158°F),8% - 90% (non-condensing),5% - 95% (non-condensing),,,,,,,,,
